"Datum";"Cas";"Cena_Spot";"Tarif";"Cena_Konecna";"Cena_Bat";"Sell";"Fix";"Plyn"
"2026-08-18";"00:00";"187.93";"NT";"4,547.91";"4,092.00";"4,547.66";"3.34";"1.07"
"2026-08-18";"00:05";"187.93";"NT";"4,547.91";"4,092.00";"4,547.66";"3.34";"1.07"
"2026-08-18";"00:10";"187.93";"NT";"4,547.91";"4,092.00";"4,547.66";"3.34";"1.07"
"2026-08-18";"00:15";"179.97";"NT";"4,355.27";"3,918.64";"4,355.02";"3.34";"1.07"
"2026-08-18";"00:20";"179.97";"NT";"4,355.27";"3,918.64";"4,355.02";"3.34";"1.07"
"2026-08-18";"00:25";"179.97";"NT";"4,355.27";"3,918.64";"4,355.02";"3.34";"1.07"
"2026-08-18";"00:30";"167.81";"NT";"4,061.00";"3,653.79";"4,060.75";"3.34";"1.07"
"2026-08-18";"00:35";"167.81";"NT";"4,061.00";"3,653.79";"4,060.75";"3.34";"1.07"
"2026-08-18";"00:40";"167.81";"NT";"4,061.00";"3,653.79";"4,060.75";"3.34";"1.07"
"2026-08-18";"00:45";"158.56";"NT";"3,837.15";"3,452.33";"3,836.90";"3.34";"1.07"
"2026-08-18";"00:50";"158.56";"NT";"3,837.15";"3,452.33";"3,836.90";"3.34";"1.07"
"2026-08-18";"00:55";"158.56";"NT";"3,837.15";"3,452.33";"3,836.90";"3.34";"1.07"
"2026-08-18";"01:00";"167.15";"NT";"4,045.03";"3,639.42";"4,044.78";"3.34";"1.07"
"2026-08-18";"01:05";"167.15";"NT";"4,045.03";"3,639.42";"4,044.78";"3.34";"1.07"
"2026-08-18";"01:10";"167.15";"NT";"4,045.03";"3,639.42";"4,044.78";"3.34";"1.07"
"2026-08-18";"01:15";"161.93";"NT";"3,918.71";"3,525.72";"3,918.46";"3.34";"1.07"
"2026-08-18";"01:20";"161.93";"NT";"3,918.71";"3,525.72";"3,918.46";"3.34";"1.07"
"2026-08-18";"01:25";"161.93";"NT";"3,918.71";"3,525.72";"3,918.46";"3.34";"1.07"
"2026-08-18";"01:30";"160";"NT";"3,872.00";"3,483.69";"3,871.75";"3.34";"1.07"
"2026-08-18";"01:35";"160";"NT";"3,872.00";"3,483.69";"3,871.75";"3.34";"1.07"
"2026-08-18";"01:40";"160";"NT";"3,872.00";"3,483.69";"3,871.75";"3.34";"1.07"
"2026-08-18";"01:45";"150.07";"NT";"3,631.69";"3,267.41";"3,631.44";"3.34";"1.07"
"2026-08-18";"01:50";"150.07";"NT";"3,631.69";"3,267.41";"3,631.44";"3.34";"1.07"
"2026-08-18";"01:55";"150.07";"NT";"3,631.69";"3,267.41";"3,631.44";"3.34";"1.07"
"2026-08-18";"02:00";"152.55";"VT";"3,691.71";"3,321.43";"3,691.46";"3.64";"1.07"
"2026-08-18";"02:05";"152.55";"VT";"3,691.71";"3,321.43";"3,691.46";"3.64";"1.07"
"2026-08-18";"02:10";"152.55";"VT";"3,691.71";"3,321.43";"3,691.46";"3.64";"1.07"
"2026-08-18";"02:15";"150.08";"VT";"3,631.94";"3,267.63";"3,631.69";"3.64";"1.07"
"2026-08-18";"02:20";"150.08";"VT";"3,631.94";"3,267.63";"3,631.69";"3.64";"1.07"
"2026-08-18";"02:25";"150.08";"VT";"3,631.94";"3,267.63";"3,631.69";"3.64";"1.07"
"2026-08-18";"02:30";"149.66";"VT";"3,621.77";"3,258.48";"3,621.52";"3.64";"1.07"
"2026-08-18";"02:35";"149.66";"VT";"3,621.77";"3,258.48";"3,621.52";"3.64";"1.07"
"2026-08-18";"02:40";"149.66";"NT";"3,621.77";"3,258.48";"3,621.52";"3.34";"1.07"
"2026-08-18";"02:45";"150.93";"NT";"3,652.51";"3,286.14";"3,652.26";"3.34";"1.07"
"2026-08-18";"02:50";"150.93";"NT";"3,652.51";"3,286.14";"3,652.26";"3.34";"1.07"
"2026-08-18";"02:55";"150.93";"NT";"3,652.51";"3,286.14";"3,652.26";"3.34";"1.07"
"2026-08-18";"03:00";"148.34";"NT";"3,589.83";"3,229.73";"3,589.58";"3.34";"1.07"
"2026-08-18";"03:05";"148.34";"NT";"3,589.83";"3,229.73";"3,589.58";"3.34";"1.07"
"2026-08-18";"03:10";"148.34";"NT";"3,589.83";"3,229.73";"3,589.58";"3.34";"1.07"
"2026-08-18";"03:15";"146.98";"NT";"3,556.92";"3,200.11";"3,556.67";"3.34";"1.07"
"2026-08-18";"03:20";"146.98";"NT";"3,556.92";"3,200.11";"3,556.67";"3.34";"1.07"
"2026-08-18";"03:25";"146.98";"NT";"3,556.92";"3,200.11";"3,556.67";"3.34";"1.07"
"2026-08-18";"03:30";"148.18";"NT";"3,585.96";"3,226.25";"3,585.71";"3.34";"1.07"
"2026-08-18";"03:35";"148.18";"NT";"3,585.96";"3,226.25";"3,585.71";"3.34";"1.07"
"2026-08-18";"03:40";"148.18";"NT";"3,585.96";"3,226.25";"3,585.71";"3.34";"1.07"
"2026-08-18";"03:45";"150.07";"NT";"3,631.69";"3,267.41";"3,631.44";"3.34";"1.07"
"2026-08-18";"03:50";"150.07";"NT";"3,631.69";"3,267.41";"3,631.44";"3.34";"1.07"
"2026-08-18";"03:55";"150.07";"NT";"3,631.69";"3,267.41";"3,631.44";"3.34";"1.07"
"2026-08-18";"04:00";"148.4";"NT";"3,591.28";"3,231.04";"3,591.03";"3.34";"1.07"
"2026-08-18";"04:05";"148.4";"NT";"3,591.28";"3,231.04";"3,591.03";"3.34";"1.07"
"2026-08-18";"04:10";"148.4";"NT";"3,591.28";"3,231.04";"3,591.03";"3.34";"1.07"
"2026-08-18";"04:15";"147.05";"NT";"3,558.61";"3,201.64";"3,558.36";"3.34";"1.07"
"2026-08-18";"04:20";"147.05";"NT";"3,558.61";"3,201.64";"3,558.36";"3.34";"1.07"
"2026-08-18";"04:25";"147.05";"NT";"3,558.61";"3,201.64";"3,558.36";"3.34";"1.07"
"2026-08-18";"04:30";"149.3";"NT";"3,613.06";"3,250.64";"3,612.81";"3.34";"1.07"
"2026-08-18";"04:35";"149.3";"NT";"3,613.06";"3,250.64";"3,612.81";"3.34";"1.07"
"2026-08-18";"04:40";"149.3";"NT";"3,613.06";"3,250.64";"3,612.81";"3.34";"1.07"
"2026-08-18";"04:45";"152.13";"NT";"3,681.55";"3,312.28";"3,681.30";"3.34";"1.07"
"2026-08-18";"04:50";"152.13";"NT";"3,681.55";"3,312.28";"3,681.30";"3.34";"1.07"
"2026-08-18";"04:55";"152.13";"NT";"3,681.55";"3,312.28";"3,681.30";"3.34";"1.07"
"2026-08-18";"05:00";"147.12";"NT";"3,560.30";"3,203.16";"3,560.05";"3.34";"1.07"
"2026-08-18";"05:05";"147.12";"NT";"3,560.30";"3,203.16";"3,560.05";"3.34";"1.07"
"2026-08-18";"05:10";"147.12";"NT";"3,560.30";"3,203.16";"3,560.05";"3.34";"1.07"
"2026-08-18";"05:15";"155.99";"NT";"3,774.96";"3,396.35";"3,774.71";"3.34";"1.07"
"2026-08-18";"05:20";"155.99";"NT";"3,774.96";"3,396.35";"3,774.71";"3.34";"1.07"
"2026-08-18";"05:25";"155.99";"NT";"3,774.96";"3,396.35";"3,774.71";"3.34";"1.07"
"2026-08-18";"05:30";"159.44";"NT";"3,858.45";"3,471.49";"3,858.20";"3.34";"1.07"
"2026-08-18";"05:35";"159.44";"NT";"3,858.45";"3,471.49";"3,858.20";"3.34";"1.07"
"2026-08-18";"05:40";"159.44";"NT";"3,858.45";"3,471.49";"3,858.20";"3.34";"1.07"
"2026-08-18";"05:45";"173.57";"NT";"4,200.39";"3,779.24";"4,200.14";"3.34";"1.07"
"2026-08-18";"05:50";"173.57";"NT";"4,200.39";"3,779.24";"4,200.14";"3.34";"1.07"
"2026-08-18";"05:55";"173.57";"NT";"4,200.39";"3,779.24";"4,200.14";"3.34";"1.07"
"2026-08-18";"06:00";"172.39";"NT";"4,171.84";"3,753.54";"4,171.59";"3.34";"1.07"
"2026-08-18";"06:05";"172.39";"NT";"4,171.84";"3,753.54";"4,171.59";"3.34";"1.07"
"2026-08-18";"06:10";"172.39";"NT";"4,171.84";"3,753.54";"4,171.59";"3.34";"1.07"
"2026-08-18";"06:15";"189.71";"NT";"4,590.98";"4,130.77";"4,590.73";"3.34";"1.07"
"2026-08-18";"06:20";"189.71";"NT";"4,590.98";"4,130.77";"4,590.73";"3.34";"1.07"
"2026-08-18";"06:25";"189.71";"NT";"4,590.98";"4,130.77";"4,590.73";"3.34";"1.07"
"2026-08-18";"06:30";"191.17";"NT";"4,626.31";"4,162.57";"4,626.06";"3.34";"1.07"
"2026-08-18";"06:35";"191.17";"NT";"4,626.31";"4,162.57";"4,626.06";"3.34";"1.07"
"2026-08-18";"06:40";"191.17";"VT";"4,626.31";"4,162.57";"4,626.06";"3.64";"1.07"
"2026-08-18";"06:45";"194.74";"VT";"4,712.71";"4,240.33";"4,712.46";"3.64";"1.07"
"2026-08-18";"06:50";"194.74";"VT";"4,712.71";"4,240.33";"4,712.46";"3.64";"1.07"
"2026-08-18";"06:55";"194.74";"VT";"4,712.71";"4,240.33";"4,712.46";"3.64";"1.07"
"2026-08-18";"07:00";"198.62";"VT";"4,806.60";"4,324.83";"4,806.35";"3.64";"1.07"
"2026-08-18";"07:05";"198.62";"VT";"4,806.60";"4,324.83";"4,806.35";"3.64";"1.07"
"2026-08-18";"07:10";"198.62";"VT";"4,806.60";"4,324.83";"4,806.35";"3.64";"1.07"
"2026-08-18";"07:15";"193.44";"VT";"4,681.25";"4,212.01";"4,681.00";"3.64";"1.07"
"2026-08-18";"07:20";"193.44";"NT";"4,681.25";"4,212.01";"4,681.00";"3.34";"1.07"
"2026-08-18";"07:25";"193.44";"NT";"4,681.25";"4,212.01";"4,681.00";"3.34";"1.07"
"2026-08-18";"07:30";"188.86";"NT";"4,570.41";"4,112.26";"4,570.16";"3.34";"1.07"
"2026-08-18";"07:35";"188.86";"NT";"4,570.41";"4,112.26";"4,570.16";"3.34";"1.07"
"2026-08-18";"07:40";"188.86";"NT";"4,570.41";"4,112.26";"4,570.16";"3.34";"1.07"
"2026-08-18";"07:45";"188.81";"NT";"4,569.20";"4,111.17";"4,568.95";"3.34";"1.07"
"2026-08-18";"07:50";"188.81";"NT";"4,569.20";"4,111.17";"4,568.95";"3.34";"1.07"
"2026-08-18";"07:55";"188.81";"NT";"4,569.20";"4,111.17";"4,568.95";"3.34";"1.07"
"2026-08-18";"08:00";"201.38";"NT";"4,873.40";"4,384.95";"4,873.15";"3.34";"1.07"
"2026-08-18";"08:05";"201.38";"NT";"4,873.40";"4,384.95";"4,873.15";"3.34";"1.07"
"2026-08-18";"08:10";"201.38";"NT";"4,873.40";"4,384.95";"4,873.15";"3.34";"1.07"
"2026-08-18";"08:15";"196.16";"NT";"4,747.07";"4,271.25";"4,746.82";"3.34";"1.07"
"2026-08-18";"08:20";"196.16";"NT";"4,747.07";"4,271.25";"4,746.82";"3.34";"1.07"
"2026-08-18";"08:25";"196.16";"NT";"4,747.07";"4,271.25";"4,746.82";"3.34";"1.07"
"2026-08-18";"08:30";"180";"NT";"4,356.00";"3,919.29";"4,355.75";"3.34";"1.07"
"2026-08-18";"08:35";"180";"NT";"4,356.00";"3,919.29";"4,355.75";"3.34";"1.07"
"2026-08-18";"08:40";"180";"NT";"4,356.00";"3,919.29";"4,355.75";"3.34";"1.07"
"2026-08-18";"08:45";"163.34";"NT";"3,952.83";"3,556.43";"3,952.58";"3.34";"1.07"
"2026-08-18";"08:50";"163.34";"NT";"3,952.83";"3,556.43";"3,952.58";"3.34";"1.07"
"2026-08-18";"08:55";"163.34";"NT";"3,952.83";"3,556.43";"3,952.58";"3.34";"1.07"
"2026-08-18";"09:00";"174.56";"NT";"4,224.35";"3,800.81";"4,224.10";"3.34";"1.07"
"2026-08-18";"09:05";"174.56";"NT";"4,224.35";"3,800.81";"4,224.10";"3.34";"1.07"
"2026-08-18";"09:10";"174.56";"NT";"4,224.35";"3,800.81";"4,224.10";"3.34";"1.07"
"2026-08-18";"09:15";"167.97";"NT";"4,064.87";"3,657.28";"4,064.62";"3.34";"1.07"
"2026-08-18";"09:20";"167.97";"NT";"4,064.87";"3,657.28";"4,064.62";"3.34";"1.07"
"2026-08-18";"09:25";"167.97";"NT";"4,064.87";"3,657.28";"4,064.62";"3.34";"1.07"
"2026-08-18";"09:30";"145.03";"NT";"3,509.73";"3,157.64";"3,509.48";"3.34";"1.07"
"2026-08-18";"09:35";"145.03";"NT";"3,509.73";"3,157.64";"3,509.48";"3.34";"1.07"
"2026-08-18";"09:40";"145.03";"NT";"3,509.73";"3,157.64";"3,509.48";"3.34";"1.07"
"2026-08-18";"09:45";"132.51";"NT";"3,206.74";"2,884.96";"3,206.49";"3.34";"1.07"
"2026-08-18";"09:50";"132.51";"NT";"3,206.74";"2,884.96";"3,206.49";"3.34";"1.07"
"2026-08-18";"09:55";"132.51";"NT";"3,206.74";"2,884.96";"3,206.49";"3.34";"1.07"
"2026-08-18";"10:00";"151.68";"NT";"3,670.66";"3,302.48";"3,670.41";"3.34";"1.07"
"2026-08-18";"10:05";"151.68";"NT";"3,670.66";"3,302.48";"3,670.41";"3.34";"1.07"
"2026-08-18";"10:10";"151.68";"NT";"3,670.66";"3,302.48";"3,670.41";"3.34";"1.07"
"2026-08-18";"10:15";"155.01";"NT";"3,751.24";"3,375.01";"3,750.99";"3.34";"1.07"
"2026-08-18";"10:20";"155.01";"NT";"3,751.24";"3,375.01";"3,750.99";"3.34";"1.07"
"2026-08-18";"10:25";"155.01";"NT";"3,751.24";"3,375.01";"3,750.99";"3.34";"1.07"
"2026-08-18";"10:30";"147.33";"NT";"3,565.39";"3,207.74";"3,565.14";"3.34";"1.07"
"2026-08-18";"10:35";"147.33";"NT";"3,565.39";"3,207.74";"3,565.14";"3.34";"1.07"
"2026-08-18";"10:40";"147.33";"NT";"3,565.39";"3,207.74";"3,565.14";"3.34";"1.07"
"2026-08-18";"10:45";"144.3";"NT";"3,492.06";"3,141.74";"3,491.81";"3.34";"1.07"
"2026-08-18";"10:50";"144.3";"NT";"3,492.06";"3,141.74";"3,491.81";"3.34";"1.07"
"2026-08-18";"10:55";"144.3";"NT";"3,492.06";"3,141.74";"3,491.81";"3.34";"1.07"
"2026-08-18";"11:00";"148.49";"VT";"3,593.46";"3,233.00";"3,593.21";"3.64";"1.07"
"2026-08-18";"11:05";"148.49";"VT";"3,593.46";"3,233.00";"3,593.21";"3.64";"1.07"
"2026-08-18";"11:10";"148.49";"VT";"3,593.46";"3,233.00";"3,593.21";"3.64";"1.07"
"2026-08-18";"11:15";"144.18";"VT";"3,489.16";"3,139.13";"3,488.91";"3.64";"1.07"
"2026-08-18";"11:20";"144.18";"VT";"3,489.16";"3,139.13";"3,488.91";"3.64";"1.07"
"2026-08-18";"11:25";"144.18";"VT";"3,489.16";"3,139.13";"3,488.91";"3.64";"1.07"
"2026-08-18";"11:30";"141.21";"VT";"3,417.28";"3,074.44";"3,417.03";"3.64";"1.07"
"2026-08-18";"11:35";"141.21";"VT";"3,417.28";"3,074.44";"3,417.03";"3.64";"1.07"
"2026-08-18";"11:40";"141.21";"NT";"3,417.28";"3,074.44";"3,417.03";"3.34";"1.07"
"2026-08-18";"11:45";"145.44";"NT";"3,519.65";"3,166.57";"3,519.40";"3.34";"1.07"
"2026-08-18";"11:50";"145.44";"NT";"3,519.65";"3,166.57";"3,519.40";"3.34";"1.07"
"2026-08-18";"11:55";"145.44";"NT";"3,519.65";"3,166.57";"3,519.40";"3.34";"1.07"
"2026-08-18";"12:00";"137.15";"NT";"3,319.03";"2,986.02";"3,318.78";"3.34";"1.07"
"2026-08-18";"12:05";"137.15";"NT";"3,319.03";"2,986.02";"3,318.78";"3.34";"1.07"
"2026-08-18";"12:10";"137.15";"NT";"3,319.03";"2,986.02";"3,318.78";"3.34";"1.07"
"2026-08-18";"12:15";"137.12";"NT";"3,318.30";"2,985.36";"3,318.05";"3.34";"1.07"
"2026-08-18";"12:20";"137.12";"NT";"3,318.30";"2,985.36";"3,318.05";"3.34";"1.07"
"2026-08-18";"12:25";"137.12";"NT";"3,318.30";"2,985.36";"3,318.05";"3.34";"1.07"
"2026-08-18";"12:30";"136.41";"NT";"3,301.12";"2,969.90";"3,300.87";"3.34";"1.07"
"2026-08-18";"12:35";"136.41";"NT";"3,301.12";"2,969.90";"3,300.87";"3.34";"1.07"
"2026-08-18";"12:40";"136.41";"NT";"3,301.12";"2,969.90";"3,300.87";"3.34";"1.07"
"2026-08-18";"12:45";"137.97";"NT";"3,338.87";"3,003.88";"3,338.62";"3.34";"1.07"
"2026-08-18";"12:50";"137.97";"NT";"3,338.87";"3,003.88";"3,338.62";"3.34";"1.07"
"2026-08-18";"12:55";"137.97";"NT";"3,338.87";"3,003.88";"3,338.62";"3.34";"1.07"
"2026-08-18";"13:00";"137.43";"NT";"3,325.81";"2,992.11";"3,325.56";"3.34";"1.07"
"2026-08-18";"13:05";"137.43";"NT";"3,325.81";"2,992.11";"3,325.56";"3.34";"1.07"
"2026-08-18";"13:10";"137.43";"NT";"3,325.81";"2,992.11";"3,325.56";"3.34";"1.07"
"2026-08-18";"13:15";"136.42";"NT";"3,301.36";"2,970.12";"3,301.11";"3.34";"1.07"
"2026-08-18";"13:20";"136.42";"NT";"3,301.36";"2,970.12";"3,301.11";"3.34";"1.07"
"2026-08-18";"13:25";"136.42";"NT";"3,301.36";"2,970.12";"3,301.11";"3.34";"1.07"
"2026-08-18";"13:30";"136.26";"NT";"3,297.49";"2,966.63";"3,297.24";"3.34";"1.07"
"2026-08-18";"13:35";"136.26";"NT";"3,297.49";"2,966.63";"3,297.24";"3.34";"1.07"
"2026-08-18";"13:40";"136.26";"NT";"3,297.49";"2,966.63";"3,297.24";"3.34";"1.07"
"2026-08-18";"13:45";"135.44";"NT";"3,277.65";"2,948.77";"3,277.40";"3.34";"1.07"
"2026-08-18";"13:50";"135.44";"NT";"3,277.65";"2,948.77";"3,277.40";"3.34";"1.07"
"2026-08-18";"13:55";"135.44";"NT";"3,277.65";"2,948.77";"3,277.40";"3.34";"1.07"
"2026-08-18";"14:00";"135.07";"VT";"3,268.69";"2,940.71";"3,268.44";"3.64";"1.07"
"2026-08-18";"14:05";"135.07";"VT";"3,268.69";"2,940.71";"3,268.44";"3.64";"1.07"
"2026-08-18";"14:10";"135.07";"VT";"3,268.69";"2,940.71";"3,268.44";"3.64";"1.07"
"2026-08-18";"14:15";"134.98";"VT";"3,266.52";"2,938.75";"3,266.27";"3.64";"1.07"
"2026-08-18";"14:20";"134.98";"VT";"3,266.52";"2,938.75";"3,266.27";"3.64";"1.07"
"2026-08-18";"14:25";"134.98";"VT";"3,266.52";"2,938.75";"3,266.27";"3.64";"1.07"
"2026-08-18";"14:30";"136.76";"VT";"3,309.59";"2,977.52";"3,309.34";"3.64";"1.07"
"2026-08-18";"14:35";"136.76";"VT";"3,309.59";"2,977.52";"3,309.34";"3.64";"1.07"
"2026-08-18";"14:40";"136.76";"NT";"3,309.59";"2,977.52";"3,309.34";"3.34";"1.07"
"2026-08-18";"14:45";"137.84";"NT";"3,335.73";"3,001.04";"3,335.48";"3.34";"1.07"
"2026-08-18";"14:50";"137.84";"NT";"3,335.73";"3,001.04";"3,335.48";"3.34";"1.07"
"2026-08-18";"14:55";"137.84";"NT";"3,335.73";"3,001.04";"3,335.48";"3.34";"1.07"
"2026-08-18";"15:00";"134.6";"NT";"3,257.32";"2,930.48";"3,257.07";"3.34";"1.07"
"2026-08-18";"15:05";"134.6";"NT";"3,257.32";"2,930.48";"3,257.07";"3.34";"1.07"
"2026-08-18";"15:10";"134.6";"NT";"3,257.32";"2,930.48";"3,257.07";"3.34";"1.07"
"2026-08-18";"15:15";"131.76";"NT";"3,188.59";"2,868.62";"3,188.34";"3.34";"1.07"
"2026-08-18";"15:20";"131.76";"NT";"3,188.59";"2,868.62";"3,188.34";"3.34";"1.07"
"2026-08-18";"15:25";"131.76";"NT";"3,188.59";"2,868.62";"3,188.34";"3.34";"1.07"
"2026-08-18";"15:30";"136.62";"NT";"3,306.20";"2,974.47";"3,305.95";"3.34";"1.07"
"2026-08-18";"15:35";"136.62";"NT";"3,306.20";"2,974.47";"3,305.95";"3.34";"1.07"
"2026-08-18";"15:40";"136.62";"NT";"3,306.20";"2,974.47";"3,305.95";"3.34";"1.07"
"2026-08-18";"15:45";"143.39";"NT";"3,470.04";"3,121.92";"3,469.79";"3.34";"1.07"
"2026-08-18";"15:50";"143.39";"NT";"3,470.04";"3,121.92";"3,469.79";"3.34";"1.07"
"2026-08-18";"15:55";"143.39";"NT";"3,470.04";"3,121.92";"3,469.79";"3.34";"1.07"
"2026-08-18";"16:00";"134.49";"NT";"3,254.66";"2,928.08";"3,254.41";"3.34";"1.07"
"2026-08-18";"16:05";"134.49";"NT";"3,254.66";"2,928.08";"3,254.41";"3.34";"1.07"
"2026-08-18";"16:10";"134.49";"NT";"3,254.66";"2,928.08";"3,254.41";"3.34";"1.07"
"2026-08-18";"16:15";"136.57";"NT";"3,304.99";"2,973.38";"3,304.74";"3.34";"1.07"
"2026-08-18";"16:20";"136.57";"NT";"3,304.99";"2,973.38";"3,304.74";"3.34";"1.07"
"2026-08-18";"16:25";"136.57";"NT";"3,304.99";"2,973.38";"3,304.74";"3.34";"1.07"
"2026-08-18";"16:30";"139.72";"NT";"3,381.22";"3,041.99";"3,380.97";"3.34";"1.07"
"2026-08-18";"16:35";"139.72";"NT";"3,381.22";"3,041.99";"3,380.97";"3.34";"1.07"
"2026-08-18";"16:40";"139.72";"NT";"3,381.22";"3,041.99";"3,380.97";"3.34";"1.07"
"2026-08-18";"16:45";"149.3";"NT";"3,613.06";"3,250.64";"3,612.81";"3.34";"1.07"
"2026-08-18";"16:50";"149.3";"NT";"3,613.06";"3,250.64";"3,612.81";"3.34";"1.07"
"2026-08-18";"16:55";"149.3";"NT";"3,613.06";"3,250.64";"3,612.81";"3.34";"1.07"
"2026-08-18";"17:00";"138.5";"NT";"3,351.70";"3,015.42";"3,351.45";"3.34";"1.07"
"2026-08-18";"17:05";"138.5";"NT";"3,351.70";"3,015.42";"3,351.45";"3.34";"1.07"
"2026-08-18";"17:10";"138.5";"NT";"3,351.70";"3,015.42";"3,351.45";"3.34";"1.07"
"2026-08-18";"17:15";"153.79";"NT";"3,721.72";"3,348.44";"3,721.47";"3.34";"1.07"
"2026-08-18";"17:20";"153.79";"NT";"3,721.72";"3,348.44";"3,721.47";"3.34";"1.07"
"2026-08-18";"17:25";"153.79";"NT";"3,721.72";"3,348.44";"3,721.47";"3.34";"1.07"
"2026-08-18";"17:30";"167.58";"NT";"4,055.44";"3,648.78";"4,055.19";"3.34";"1.07"
"2026-08-18";"17:35";"167.58";"NT";"4,055.44";"3,648.78";"4,055.19";"3.34";"1.07"
"2026-08-18";"17:40";"167.58";"NT";"4,055.44";"3,648.78";"4,055.19";"3.34";"1.07"
"2026-08-18";"17:45";"184.56";"NT";"4,466.35";"4,018.61";"4,466.10";"3.34";"1.07"
"2026-08-18";"17:50";"184.56";"NT";"4,466.35";"4,018.61";"4,466.10";"3.34";"1.07"
"2026-08-18";"17:55";"184.56";"NT";"4,466.35";"4,018.61";"4,466.10";"3.34";"1.07"
"2026-08-18";"18:00";"165.47";"NT";"4,004.37";"3,602.83";"4,004.12";"3.34";"1.07"
"2026-08-18";"18:05";"165.47";"NT";"4,004.37";"3,602.83";"4,004.12";"3.34";"1.07"
"2026-08-18";"18:10";"165.47";"NT";"4,004.37";"3,602.83";"4,004.12";"3.34";"1.07"
"2026-08-18";"18:15";"176.47";"NT";"4,270.57";"3,842.41";"4,270.32";"3.34";"1.07"
"2026-08-18";"18:20";"176.47";"NT";"4,270.57";"3,842.41";"4,270.32";"3.34";"1.07"
"2026-08-18";"18:25";"176.47";"NT";"4,270.57";"3,842.41";"4,270.32";"3.34";"1.07"
"2026-08-18";"18:30";"191.63";"NT";"4,637.45";"4,172.59";"4,637.20";"3.34";"1.07"
"2026-08-18";"18:35";"191.63";"NT";"4,637.45";"4,172.59";"4,637.20";"3.34";"1.07"
"2026-08-18";"18:40";"191.63";"VT";"4,637.45";"4,172.59";"4,637.20";"3.64";"1.07"
"2026-08-18";"18:45";"202.16";"VT";"4,892.27";"4,401.93";"4,892.02";"3.64";"1.07"
"2026-08-18";"18:50";"202.16";"VT";"4,892.27";"4,401.93";"4,892.02";"3.64";"1.07"
"2026-08-18";"18:55";"202.16";"VT";"4,892.27";"4,401.93";"4,892.02";"3.64";"1.07"
"2026-08-18";"19:00";"192";"VT";"4,646.40";"4,180.65";"4,646.15";"3.64";"1.07"
"2026-08-18";"19:05";"192";"VT";"4,646.40";"4,180.65";"4,646.15";"3.64";"1.07"
"2026-08-18";"19:10";"192";"VT";"4,646.40";"4,180.65";"4,646.15";"3.64";"1.07"
"2026-08-18";"19:15";"195.7";"VT";"4,735.94";"4,261.23";"4,735.69";"3.64";"1.07"
"2026-08-18";"19:20";"195.7";"NT";"4,735.94";"4,261.23";"4,735.69";"3.34";"1.07"
"2026-08-18";"19:25";"195.7";"NT";"4,735.94";"4,261.23";"4,735.69";"3.34";"1.07"
"2026-08-18";"19:30";"204.68";"NT";"4,953.26";"4,456.82";"4,953.01";"3.34";"1.07"
"2026-08-18";"19:35";"204.68";"NT";"4,953.26";"4,456.82";"4,953.01";"3.34";"1.07"
"2026-08-18";"19:40";"204.68";"NT";"4,953.26";"4,456.82";"4,953.01";"3.34";"1.07"
"2026-08-18";"19:45";"213.36";"NT";"5,163.31";"4,645.87";"5,163.06";"3.34";"1.07"
"2026-08-18";"19:50";"213.36";"NT";"5,163.31";"4,645.87";"5,163.06";"3.34";"1.07"
"2026-08-18";"19:55";"213.36";"NT";"5,163.31";"4,645.87";"5,163.06";"3.34";"1.07"
"2026-08-18";"20:00";"205.3";"NT";"4,968.26";"4,470.32";"4,968.01";"3.34";"1.07"
"2026-08-18";"20:05";"205.3";"NT";"4,968.26";"4,470.32";"4,968.01";"3.34";"1.07"
"2026-08-18";"20:10";"205.3";"NT";"4,968.26";"4,470.32";"4,968.01";"3.34";"1.07"
"2026-08-18";"20:15";"204.6";"NT";"4,951.32";"4,455.08";"4,951.07";"3.34";"1.07"
"2026-08-18";"20:20";"204.6";"NT";"4,951.32";"4,455.08";"4,951.07";"3.34";"1.07"
"2026-08-18";"20:25";"204.6";"NT";"4,951.32";"4,455.08";"4,951.07";"3.34";"1.07"
"2026-08-18";"20:30";"205.1";"NT";"4,963.42";"4,465.97";"4,963.17";"3.34";"1.07"
"2026-08-18";"20:35";"205.1";"NT";"4,963.42";"4,465.97";"4,963.17";"3.34";"1.07"
"2026-08-18";"20:40";"205.1";"NT";"4,963.42";"4,465.97";"4,963.17";"3.34";"1.07"
"2026-08-18";"20:45";"205.96";"NT";"4,984.23";"4,484.70";"4,983.98";"3.34";"1.07"
"2026-08-18";"20:50";"205.96";"NT";"4,984.23";"4,484.70";"4,983.98";"3.34";"1.07"
"2026-08-18";"20:55";"205.96";"NT";"4,984.23";"4,484.70";"4,983.98";"3.34";"1.07"
"2026-08-18";"21:00";"211.89";"NT";"5,127.74";"4,613.85";"5,127.49";"3.34";"1.07"
"2026-08-18";"21:05";"211.89";"NT";"5,127.74";"4,613.85";"5,127.49";"3.34";"1.07"
"2026-08-18";"21:10";"211.89";"NT";"5,127.74";"4,613.85";"5,127.49";"3.34";"1.07"
"2026-08-18";"21:15";"210.52";"NT";"5,094.58";"4,584.01";"5,094.33";"3.34";"1.07"
"2026-08-18";"21:20";"210.52";"NT";"5,094.58";"4,584.01";"5,094.33";"3.34";"1.07"
"2026-08-18";"21:25";"210.52";"NT";"5,094.58";"4,584.01";"5,094.33";"3.34";"1.07"
